"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/09/2018","AQS","370350004","4","12.7","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/10/2018","AQS","370350004","4","12.4","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/11/2018","AQS","370350004","4","4.6","ug/m3 LC","19","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/12/2018","AQS","370350004","4","1.3","ug/m3 LC","5","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/13/2018","AQS","370350004","4","6","ug/m3 LC","25","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/14/2018","AQS","370350004","4","12.1","ug/m3 LC","51","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/15/2018","AQS","370350004","4","8","ug/m3 LC","33","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/16/2018","AQS","370350004","4","4.4","ug/m3 LC","18","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/17/2018","AQS","370350004","4","2.5","ug/m3 LC","10","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/18/2018","AQS","370350004","4","4.6","ug/m3 LC","19","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/19/2018","AQS","370350004","4","8.2","ug/m3 LC","34","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/20/2018","AQS","370350004","4","11.6","ug/m3 LC","48","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/21/2018","AQS","370350004","4","8.5","ug/m3 LC","35","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/22/2018","AQS","370350004","4","10.9","ug/m3 LC","45","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/23/2018","AQS","370350004","4","16.3","ug/m3 LC","60","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/24/2018","AQS","370350004","4","12.7","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/25/2018","AQS","370350004","4","10.2","ug/m3 LC","43","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/26/2018","AQS","370350004","4","3","ug/m3 LC","13","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/27/2018","AQS","370350004","4","6.3","ug/m3 LC","26","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/28/2018","AQS","370350004","4","10","ug/m3 LC","42","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/01/2018","AQS","370350004","4","5.2","ug/m3 LC","22","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/02/2018","AQS","370350004","4","0.4","ug/m3 LC","2","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/03/2018","AQS","370350004","4","2","ug/m3 LC","8","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/04/2018","AQS","370350004","4","4.8","ug/m3 LC","20","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/05/2018","AQS","370350004","4","11.9","ug/m3 LC","50","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/06/2018","AQS","370350004","4","14.2","ug/m3 LC","55","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/07/2018","AQS","370350004","4","7.2","ug/m3 LC","30","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/08/2018","AQS","370350004","4","5.7","ug/m3 LC","24","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/09/2018","AQS","370350004","4","6.3","ug/m3 LC","26","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/10/2018","AQS","370350004","4","19","ug/m3 LC","66","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/11/2018","AQS","370350004","4","19.1","ug/m3 LC","66","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/12/2018","AQS","370350004","4","5.6","ug/m3 LC","23","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/13/2018","AQS","370350004","4","5.4","ug/m3 LC","23","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/14/2018","AQS","370350004","4","3.5","ug/m3 LC","15","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/15/2018","AQS","370350004","4","7.2","ug/m3 LC","30","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/16/2018","AQS","370350004","4","9.1","ug/m3 LC","38","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/17/2018","AQS","370350004","4","10.8","ug/m3 LC","45","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/18/2018","AQS","370350004","4","4.1","ug/m3 LC","17","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/19/2018","AQS","370350004","4","9.2","ug/m3 LC","38","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/20/2018","AQS","370350004","4","4.8","ug/m3 LC","20","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/21/2018","AQS","370350004","4","1.6","ug/m3 LC","7","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/22/2018","AQS","370350004","4","4.1","ug/m3 LC","17","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/23/2018","AQS","370350004","4","5.7","ug/m3 LC","24","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/24/2018","AQS","370350004","4","8.7","ug/m3 LC","36","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/25/2018","AQS","370350004","4","3.5","ug/m3 LC","15","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/26/2018","AQS","370350004","4","4.9","ug/m3 LC","20","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/27/2018","AQS","370350004","4","6.6","ug/m3 LC","28","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/28/2018","AQS","370350004","4","10.1","ug/m3 LC","42","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/29/2018","AQS","370350004","4","11","ug/m3 LC","46","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/30/2018","AQS","370350004","4","1.5","ug/m3 LC","6","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"03/31/2018","AQS","370350004","4","3.4","ug/m3 LC","14","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/01/2018","AQS","370350004","4","6.3","ug/m3 LC","26","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/02/2018","AQS","370350004","4","7.7","ug/m3 LC","32","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/03/2018","AQS","370350004","4","9.6","ug/m3 LC","40","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/04/2018","AQS","370350004","4","3.3","ug/m3 LC","14","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/05/2018","AQS","370350004","4","4.9","ug/m3 LC","20","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/06/2018","AQS","370350004","4","8.9","ug/m3 LC","37","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/07/2018","AQS","370350004","4","5.2","ug/m3 LC","22","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/08/2018","AQS","370350004","4","2.9","ug/m3 LC","12","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/14/2018","AQS","370350004","4","10.5","ug/m3 LC","44","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/15/2018","AQS","370350004","4","7.7","ug/m3 LC","32","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/16/2018","AQS","370350004","4","0.6","ug/m3 LC","3","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/17/2018","AQS","370350004","4","5.3","ug/m3 LC","22","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/18/2018","AQS","370350004","4","7.7","ug/m3 LC","32","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/19/2018","AQS","370350004","4","6.5","ug/m3 LC","27","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/20/2018","AQS","370350004","4","6.3","ug/m3 LC","26","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/21/2018","AQS","370350004","4","8.7","ug/m3 LC","36","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/22/2018","AQS","370350004","4","12.1","ug/m3 LC","51","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/23/2018","AQS","370350004","4","4.9","ug/m3 LC","20","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/24/2018","AQS","370350004","4","2.2","ug/m3 LC","9","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/25/2018","AQS","370350004","4","2.6","ug/m3 LC","11","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/26/2018","AQS","370350004","4","3.8","ug/m3 LC","16","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/27/2018","AQS","370350004","4","4","ug/m3 LC","17","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/28/2018","AQS","370350004","4","8.4","ug/m3 LC","35","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/29/2018","AQS","370350004","4","3.2","ug/m3 LC","13","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"04/30/2018","AQS","370350004","4","6.9","ug/m3 LC","29","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/01/2018","AQS","370350004","4","8.1","ug/m3 LC","34","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/02/2018","AQS","370350004","4","11","ug/m3 LC","46","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/03/2018","AQS","370350004","4","11.5","ug/m3 LC","48","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/04/2018","AQS","370350004","4","10.6","ug/m3 LC","44","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/05/2018","AQS","370350004","4","14.5","ug/m3 LC","56","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/06/2018","AQS","370350004","4","6.4","ug/m3 LC","27","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/07/2018","AQS","370350004","4","7.8","ug/m3 LC","33","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/08/2018","AQS","370350004","4","8.4","ug/m3 LC","35","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/09/2018","AQS","370350004","4","11.5","ug/m3 LC","48","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/10/2018","AQS","370350004","4","11.8","ug/m3 LC","49","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/11/2018","AQS","370350004","4","11.3","ug/m3 LC","47","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/12/2018","AQS","370350004","4","14.3","ug/m3 LC","56","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/13/2018","AQS","370350004","4","14.4","ug/m3 LC","56","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/14/2018","AQS","370350004","4","15.5","ug/m3 LC","58","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/15/2018","AQS","370350004","4","7.2","ug/m3 LC","30","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/16/2018","AQS","370350004","4","4.5","ug/m3 LC","19","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/17/2018","AQS","370350004","4","5.4","ug/m3 LC","23","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/18/2018","AQS","370350004","4","5.8","ug/m3 LC","24","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/19/2018","AQS","370350004","4","7.7","ug/m3 LC","32","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/20/2018","AQS","370350004","4","9.4","ug/m3 LC","39","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/21/2018","AQS","370350004","4","8","ug/m3 LC","33","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/22/2018","AQS","370350004","4","7.4","ug/m3 LC","31","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/23/2018","AQS","370350004","4","6.1","ug/m3 LC","25","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/24/2018","AQS","370350004","4","10.3","ug/m3 LC","43","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/25/2018","AQS","370350004","4","4.7","ug/m3 LC","20","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/26/2018","AQS","370350004","4","4.5","ug/m3 LC","19","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/27/2018","AQS","370350004","4","7","ug/m3 LC","29","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/28/2018","AQS","370350004","4","3.9","ug/m3 LC","16","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/29/2018","AQS","370350004","4","4.1","ug/m3 LC","17","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/30/2018","AQS","370350004","4","6.8","ug/m3 LC","28","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/31/2018","AQS","370350004","4","5.7","ug/m3 LC","24","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/01/2018","AQS","370350004","4","7.1","ug/m3 LC","30","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/02/2018","AQS","370350004","4","6.5","ug/m3 LC","27","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/03/2018","AQS","370350004","4","7.7","ug/m3 LC","32","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/04/2018","AQS","370350004","4","5.5","ug/m3 LC","23","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/05/2018","AQS","370350004","4","7.9","ug/m3 LC","33","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/06/2018","AQS","370350004","4","8.5","ug/m3 LC","35","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/07/2018","AQS","370350004","4","11.9","ug/m3 LC","50","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/08/2018","AQS","370350004","4","17.4","ug/m3 LC","62","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/09/2018","AQS","370350004","4","17.8","ug/m3 LC","63","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/10/2018","AQS","370350004","4","14.1","ug/m3 LC","55","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/11/2018","AQS","370350004","4","9.2","ug/m3 LC","38","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/12/2018","AQS","370350004","4","4.5","ug/m3 LC","19","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
